n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
5816,-0.54931640625,-0.3662109375,0.0,0.6370751953125,-0.622705078125,-9.6327685546875
5817,-0.54931640625,-0.3662109375,0.0,0.641865234375,-0.6274951171875001,-9.63755859375
5818,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6370751953125,-9.6615087890625
5819,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.6274951171875001,-9.656718750000001
5820,-0.6103515625,-0.3662109375,0.06103515625,0.689765625,-0.6035449218750001,-9.642348632812501
5821,-0.6103515625,-0.3662109375,0.0,0.6466552734375001,-0.6179150390625,-9.6615087890625
5822,-0.732421875,-0.3662109375,0.06103515625,0.6274951171875001,-0.6466552734375001,-9.627978515625001
5823,-0.6103515625,-0.42724609375,0.0,0.6514453125,-0.6274951171875001,-9.63755859375
5824,-0.6103515625,-0.3662109375,-0.06103515625,0.6562353515625,-0.63228515625,-9.642348632812501
5825,-0.54931640625,-0.30517578125,0.06103515625,0.6370751953125,-0.641865234375,-9.6519287109375
5826,-0.54931640625,-0.3662109375,0.1220703125,0.661025390625,-0.613125,-9.6519287109375
5827,-0.67138671875,-0.42724609375,0.1220703125,0.6466552734375001,-0.6274951171875001,-9.6183984375
5828,-0.732421875,-0.30517578125,0.0,0.6466552734375001,-0.6274951171875001,-9.647138671875
5829,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.641865234375,-9.6615087890625
5830,-0.48828125,-0.3662109375,0.06103515625,0.6466552734375001,-0.63228515625,-9.666298828125
5831,-0.54931640625,-0.3662109375,0.06103515625,0.661025390625,-0.59396484375,-9.63755859375
5832,-0.6103515625,-0.42724609375,0.1220703125,0.641865234375,-0.622705078125,-9.647138671875
5833,-0.67138671875,-0.3662109375,0.1220703125,0.661025390625,-0.6370751953125,-9.647138671875
5834,-0.6103515625,-0.3662109375,0.06103515625,0.6370751953125,-0.6370751953125,-9.6327685546875
5835,-0.54931640625,-0.3662109375,0.06103515625,0.6370751953125,-0.63228515625,-9.59923828125
5836,-0.6103515625,-0.30517578125,0.06103515625,0.6562353515625,-0.63228515625,-9.6040283203125
5837,-0.6103515625,-0.3662109375,0.0,0.6466552734375001,-0.641865234375,-9.642348632812501
5838,-0.6103515625,-0.30517578125,0.06103515625,0.6514453125,-0.622705078125,-9.6519287109375
5839,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.63228515625,-9.6519287109375
5840,-0.6103515625,-0.42724609375,0.18310546875,0.6466552734375001,-0.6370751953125,-9.647138671875
5841,-0.54931640625,-0.3662109375,0.06103515625,0.6562353515625,-0.622705078125,-9.6615087890625
5842,-0.6103515625,-0.30517578125,0.0,0.6514453125,-0.622705078125,-9.627978515625001
5843,-0.67138671875,-0.42724609375,0.06103515625,0.641865234375,-0.63228515625,-9.6183984375
5844,-0.6103515625,-0.42724609375,0.0,0.63228515625,-0.622705078125,-9.6615087890625
5845,-0.54931640625,-0.3662109375,0.1220703125,0.661025390625,-0.613125,-9.6615087890625
5846,-0.6103515625,-0.3662109375,0.06103515625,0.641865234375,-0.6035449218750001,-9.63755859375
5847,-0.54931640625,-0.244140625,0.1220703125,0.661025390625,-0.63228515625,-9.642348632812501
5848,-0.54931640625,-0.3662109375,0.1220703125,0.641865234375,-0.6370751953125,-9.642348632812501
5849,-0.67138671875,-0.42724609375,0.0,0.67060546875,-0.6370751953125,-9.6519287109375
5850,-0.6103515625,-0.3662109375,0.0,0.63228515625,-0.622705078125,-9.63755859375
5851,-0.67138671875,-0.30517578125,0.06103515625,0.6370751953125,-0.63228515625,-9.6183984375
5852,-0.6103515625,-0.30517578125,0.06103515625,0.67060546875,-0.63228515625,-9.6519287109375
5853,-0.54931640625,-0.3662109375,0.1220703125,0.661025390625,-0.6274951171875001,-9.642348632812501
5854,-0.67138671875,-0.3662109375,0.06103515625,0.6514453125,-0.6466552734375001,-9.6327685546875
5855,-0.6103515625,-0.3662109375,0.06103515625,0.622705078125,-0.6274951171875001,-9.656718750000001
5856,-0.54931640625,-0.42724609375,0.06103515625,0.6562353515625,-0.6179150390625,-9.6519287109375
5857,-0.54931640625,-0.3662109375,0.0,0.6658154296875001,-0.613125,-9.6710888671875
5858,-0.6103515625,-0.3662109375,0.0,0.661025390625,-0.6274951171875001,-9.6519287109375
5859,-0.54931640625,-0.3662109375,0.1220703125,0.6753955078125,-0.6179150390625,-9.666298828125
5860,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.641865234375,-9.642348632812501
5861,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.608818359375
5862,-0.54931640625,-0.3662109375,0.06103515625,0.661025390625,-0.63228515625,-9.613608398437501
5863,-0.6103515625,-0.42724609375,0.1220703125,0.6514453125,-0.63228515625,-9.6231884765625
5864,-0.67138671875,-0.42724609375,0.1220703125,0.6562353515625,-0.6274951171875001,-9.6327685546875
5865,-0.54931640625,-0.42724609375,0.06103515625,0.6466552734375001,-0.6179150390625,-9.6615087890625
5866,-0.54931640625,-0.42724609375,0.0,0.661025390625,-0.613125,-9.6615087890625
5867,-0.67138671875,-0.30517578125,0.06103515625,0.6466552734375001,-0.641865234375,-9.627978515625001
5868,-0.6103515625,-0.30517578125,0.06103515625,0.661025390625,-0.63228515625,-9.6519287109375
5869,-0.48828125,-0.3662109375,0.06103515625,0.680185546875,-0.622705078125,-9.63755859375
5870,-0.67138671875,-0.42724609375,0.1220703125,0.6370751953125,-0.613125,-9.63755859375
5871,-0.54931640625,-0.42724609375,0.0,0.6514453125,-0.6466552734375001,-9.63755859375
5872,-0.67138671875,-0.3662109375,0.06103515625,0.6514453125,-0.6466552734375001,-9.63755859375
5873,-0.67138671875,-0.3662109375,0.06103515625,0.6514453125,-0.63228515625,-9.63755859375
5874,-0.6103515625,-0.30517578125,0.1220703125,0.6274951171875001,-0.6274951171875001,-9.613608398437501
5875,-0.54931640625,-0.3662109375,0.06103515625,0.6562353515625,-0.6370751953125,-9.642348632812501
5876,-0.54931640625,-0.42724609375,0.06103515625,0.6562353515625,-0.63228515625,-9.647138671875
5877,-0.54931640625,-0.3662109375,0.0,0.661025390625,-0.613125,-9.6519287109375
5878,-0.6103515625,-0.3662109375,0.06103515625,0.641865234375,-0.6370751953125,-9.666298828125
5879,-0.6103515625,-0.42724609375,0.1220703125,0.6562353515625,-0.63228515625,-9.6519287109375
5880,-0.67138671875,-0.3662109375,0.0,0.641865234375,-0.6274951171875001,-9.613608398437501
5881,-0.54931640625,-0.30517578125,0.06103515625,0.67060546875,-0.6370751953125,-9.6327685546875
5882,-0.6103515625,-0.3662109375,0.1220703125,0.641865234375,-0.641865234375,-9.627978515625001
5883,-0.67138671875,-0.30517578125,0.06103515625,0.6514453125,-0.6370751953125,-9.627978515625001
5884,-0.6103515625,-0.3662109375,0.06103515625,0.6370751953125,-0.63228515625,-9.647138671875
5885,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.63228515625,-9.6615087890625
5886,-0.54931640625,-0.42724609375,-0.06103515625,0.6466552734375001,-0.613125,-9.627978515625001
5887,-0.54931640625,-0.42724609375,0.06103515625,0.6562353515625,-0.6179150390625,-9.6183984375
5888,-0.54931640625,-0.30517578125,0.1220703125,0.661025390625,-0.63228515625,-9.613608398437501
5889,-0.6103515625,-0.3662109375,0.0,0.689765625,-0.641865234375,-9.642348632812501
5890,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6274951171875001,-9.642348632812501
5891,-0.67138671875,-0.3662109375,0.0,0.6514453125,-0.6274951171875001,-9.627978515625001
5892,-0.6103515625,-0.42724609375,0.0,0.63228515625,-0.63228515625,-9.6519287109375
5893,-0.6103515625,-0.3662109375,0.06103515625,0.63228515625,-0.6083349609375001,-9.6327685546875
5894,-0.67138671875,-0.3662109375,0.06103515625,0.641865234375,-0.6370751953125,-9.642348632812501
5895,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6562353515625,-9.6710888671875
5896,-0.6103515625,-0.30517578125,0.06103515625,0.6658154296875001,-0.622705078125,-9.642348632812501
5897,-0.54931640625,-0.42724609375,0.06103515625,0.6466552734375001,-0.613125,-9.656718750000001
5898,-0.54931640625,-0.42724609375,0.06103515625,0.6370751953125,-0.6274951171875001,-9.642348632812501
5899,-0.6103515625,-0.3662109375,0.0,0.6658154296875001,-0.63228515625,-9.642348632812501
5900,-0.42724609375,-0.30517578125,0.0,0.6466552734375001,-0.63228515625,-9.59923828125
5901,-0.54931640625,-0.30517578125,0.1220703125,0.641865234375,-0.6370751953125,-9.608818359375
5902,-0.6103515625,-0.30517578125,0.18310546875,0.6514453125,-0.6179150390625,-9.627978515625001
5903,-0.6103515625,-0.3662109375,0.1220703125,0.661025390625,-0.6274951171875001,-9.627978515625001
5904,-0.6103515625,-0.42724609375,0.0,0.6562353515625,-0.63228515625,-9.6615087890625
5905,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.6514453125,-9.6519287109375
5906,-0.67138671875,-0.3662109375,0.06103515625,0.6562353515625,-0.622705078125,-9.656718750000001
5907,-0.6103515625,-0.30517578125,0.0,0.6370751953125,-0.622705078125,-9.6519287109375
5908,-0.6103515625,-0.30517578125,0.06103515625,0.6658154296875001,-0.622705078125,-9.656718750000001
5909,-0.732421875,-0.30517578125,0.06103515625,0.6514453125,-0.6274951171875001,-9.666298828125
5910,-0.67138671875,-0.3662109375,0.06103515625,0.6466552734375001,-0.6274951171875001,-9.63755859375
5911,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.63228515625,-9.613608398437501
5912,-0.48828125,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.6327685546875
5913,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6179150390625,-9.627978515625001
5914,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.622705078125,-9.6615087890625
5915,-0.48828125,-0.42724609375,0.06103515625,0.641865234375,-0.6274951171875001,-9.6327685546875
5916,-0.6103515625,-0.42724609375,0.06103515625,0.6514453125,-0.63228515625,-9.666298828125
5917,-0.6103515625,-0.42724609375,0.06103515625,0.6514453125,-0.6274951171875001,-9.6615087890625
5918,-0.67138671875,-0.42724609375,0.1220703125,0.661025390625,-0.6370751953125,-9.6231884765625
5919,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.641865234375,-9.627978515625001
5920,-0.6103515625,-0.30517578125,0.06103515625,0.6466552734375001,-0.6370751953125,-9.627978515625001
5921,-0.54931640625,-0.42724609375,0.06103515625,0.6370751953125,-0.622705078125,-9.656718750000001
5922,-0.6103515625,-0.42724609375,0.06103515625,0.641865234375,-0.613125,-9.6327685546875
5923,-0.6103515625,-0.3662109375,0.0,0.6514453125,-0.6274951171875001,-9.6183984375
5924,-0.6103515625,-0.3662109375,0.06103515625,0.67060546875,-0.622705078125,-9.6519287109375
5925,-0.48828125,-0.3662109375,0.06103515625,0.67060546875,-0.6274951171875001,-9.656718750000001
5926,-0.54931640625,-0.30517578125,0.0,0.680185546875,-0.6274951171875001,-9.63755859375
5927,-0.54931640625,-0.42724609375,0.06103515625,0.6466552734375001,-0.613125,-9.6231884765625
5928,-0.6103515625,-0.48828125,0.06103515625,0.641865234375,-0.6274951171875001,-9.647138671875
5929,-0.54931640625,-0.3662109375,0.06103515625,0.6658154296875001,-0.622705078125,-9.627978515625001
5930,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.63755859375
5931,-0.54931640625,-0.42724609375,0.0,0.641865234375,-0.6466552734375001,-9.642348632812501
5932,-0.6103515625,-0.42724609375,0.06103515625,0.6562353515625,-0.6370751953125,-9.647138671875
5933,-0.54931640625,-0.3662109375,0.0,0.63228515625,-0.6035449218750001,-9.647138671875
5934,-0.6103515625,-0.3662109375,0.06103515625,0.641865234375,-0.6466552734375001,-9.627978515625001
5935,-0.6103515625,-0.42724609375,0.1220703125,0.6370751953125,-0.6370751953125,-9.6231884765625
5936,-0.48828125,-0.3662109375,0.1220703125,0.6370751953125,-0.6179150390625,-9.6519287109375
5937,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6179150390625,-9.656718750000001
5938,-0.6103515625,-0.42724609375,0.0,0.6514453125,-0.622705078125,-9.6231884765625
5939,-0.67138671875,-0.3662109375,0.0,0.641865234375,-0.641865234375,-9.613608398437501
5940,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.613608398437501
5941,-0.6103515625,-0.42724609375,0.06103515625,0.6514453125,-0.63228515625,-9.6327685546875
5942,-0.54931640625,-0.3662109375,0.06103515625,0.641865234375,-0.6274951171875001,-9.642348632812501
5943,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6179150390625,-9.627978515625001
5944,-0.6103515625,-0.42724609375,0.06103515625,0.6370751953125,-0.622705078125,-9.6327685546875
5945,-0.67138671875,-0.3662109375,0.06103515625,0.6370751953125,-0.6274951171875001,-9.613608398437501
5946,-0.54931640625,-0.3662109375,0.0,0.6514453125,-0.6274951171875001,-9.6519287109375
5947,-0.54931640625,-0.30517578125,0.0,0.6466552734375001,-0.6370751953125,-9.627978515625001
5948,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.6615087890625
5949,-0.67138671875,-0.3662109375,0.06103515625,0.6562353515625,-0.6370751953125,-9.63755859375
5950,-0.67138671875,-0.3662109375,0.0,0.6514453125,-0.641865234375,-9.6040283203125
5951,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.6179150390625,-9.608818359375
5952,-0.6103515625,-0.3662109375,0.1220703125,0.6466552734375001,-0.6514453125,-9.6327685546875
5953,-0.6103515625,-0.42724609375,0.06103515625,0.6849755859375001,-0.63228515625,-9.666298828125
5954,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.613125,-9.642348632812501
5955,-0.6103515625,-0.3662109375,0.06103515625,0.6370751953125,-0.6179150390625,-9.6327685546875
5956,-0.54931640625,-0.30517578125,0.06103515625,0.6514453125,-0.63228515625,-9.6519287109375
5957,-0.54931640625,-0.30517578125,0.06103515625,0.661025390625,-0.6179150390625,-9.647138671875
5958,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6274951171875001,-9.666298828125
5959,-0.6103515625,-0.42724609375,0.06103515625,0.6466552734375001,-0.63228515625,-9.6615087890625
5960,-0.67138671875,-0.48828125,0.1220703125,0.6466552734375001,-0.6179150390625,-9.608818359375
5961,-0.54931640625,-0.42724609375,0.06103515625,0.63228515625,-0.6370751953125,-9.613608398437501
5962,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6274951171875001,-9.647138671875
5963,-0.6103515625,-0.42724609375,0.06103515625,0.661025390625,-0.6274951171875001,-9.67587890625
5964,-0.54931640625,-0.3662109375,0.1220703125,0.641865234375,-0.63228515625,-9.6519287109375
5965,-0.54931640625,-0.42724609375,0.06103515625,0.6562353515625,-0.6274951171875001,-9.656718750000001
5966,-0.6103515625,-0.42724609375,0.0,0.6370751953125,-0.6466552734375001,-9.656718750000001
5967,-0.54931640625,-0.3662109375,0.06103515625,0.661025390625,-0.641865234375,-9.6710888671875
5968,-0.54931640625,-0.42724609375,0.06103515625,0.67060546875,-0.613125,-9.656718750000001
5969,-0.6103515625,-0.42724609375,0.0,0.6370751953125,-0.641865234375,-9.6183984375
5970,-0.67138671875,-0.3662109375,0.06103515625,0.6466552734375001,-0.6514453125,-9.6231884765625
5971,-0.67138671875,-0.244140625,0.06103515625,0.6514453125,-0.622705078125,-9.6183984375
5972,-0.6103515625,-0.30517578125,0.06103515625,0.6753955078125,-0.6179150390625,-9.6231884765625
5973,-0.67138671875,-0.30517578125,0.0,0.6514453125,-0.63228515625,-9.6327685546875
5974,-0.54931640625,-0.3662109375,0.0,0.6514453125,-0.661025390625,-9.6231884765625
5975,-0.6103515625,-0.3662109375,0.06103515625,0.680185546875,-0.6466552734375001,-9.666298828125
5976,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.63228515625,-9.6183984375
5977,-0.54931640625,-0.30517578125,0.1220703125,0.641865234375,-0.622705078125,-9.6327685546875
5978,-0.54931640625,-0.30517578125,0.06103515625,0.6658154296875001,-0.6466552734375001,-9.6710888671875
5979,-0.54931640625,-0.3662109375,0.06103515625,0.680185546875,-0.63228515625,-9.642348632812501
5980,-0.67138671875,-0.42724609375,0.0,0.6562353515625,-0.6179150390625,-9.647138671875
5981,-0.6103515625,-0.48828125,0.06103515625,0.67060546875,-0.6274951171875001,-9.6519287109375
5982,-0.54931640625,-0.30517578125,0.1220703125,0.6466552734375001,-0.6466552734375001,-9.63755859375
5983,-0.67138671875,-0.3662109375,0.0,0.63228515625,-0.6179150390625,-9.6183984375
5984,-0.67138671875,-0.42724609375,0.1220703125,0.6514453125,-0.622705078125,-9.647138671875
5985,-0.67138671875,-0.30517578125,0.1220703125,0.6466552734375001,-0.6370751953125,-9.642348632812501
5986,-0.732421875,-0.30517578125,0.0,0.6658154296875001,-0.6466552734375001,-9.6327685546875
5987,-0.6103515625,-0.30517578125,0.1220703125,0.6466552734375001,-0.661025390625,-9.647138671875
5988,-0.54931640625,-0.30517578125,0.1220703125,0.67060546875,-0.622705078125,-9.6327685546875
5989,-0.6103515625,-0.30517578125,0.06103515625,0.6514453125,-0.6274951171875001,-9.6519287109375
5990,-0.6103515625,-0.30517578125,0.06103515625,0.6514453125,-0.613125,-9.627978515625001
5991,-0.6103515625,-0.3662109375,0.1220703125,0.63228515625,-0.6274951171875001,-9.642348632812501
5992,-0.6103515625,-0.42724609375,0.06103515625,0.6562353515625,-0.63228515625,-9.6615087890625
5993,-0.6103515625,-0.3662109375,0.06103515625,0.6370751953125,-0.6274951171875001,-9.627978515625001
5994,-0.6103515625,-0.30517578125,0.06103515625,0.661025390625,-0.6466552734375001,-9.6519287109375
5995,-0.6103515625,-0.42724609375,0.06103515625,0.641865234375,-0.6274951171875001,-9.6519287109375
5996,-0.54931640625,-0.3662109375,0.0,0.6562353515625,-0.63228515625,-9.63755859375
5997,-0.67138671875,-0.42724609375,0.06103515625,0.6274951171875001,-0.622705078125,-9.6710888671875
5998,-0.6103515625,-0.30517578125,0.0,0.661025390625,-0.6370751953125,-9.6615087890625
5999,-0.67138671875,-0.244140625,0.0,0.6562353515625,-0.6562353515625,-9.67587890625
6000,-0.54931640625,-0.3662109375,0.06103515625,0.6466552734375001,-0.6179150390625,-9.642348632812501
6001,-0.6103515625,-0.3662109375,0.06103515625,0.661025390625,-0.6274951171875001,-9.6327685546875
6002,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6370751953125,-9.6183984375
6003,-0.6103515625,-0.42724609375,0.06103515625,0.6466552734375001,-0.6466552734375001,-9.642348632812501
6004,-0.54931640625,-0.42724609375,0.0,0.6514453125,-0.6370751953125,-9.642348632812501
6005,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6274951171875001,-9.6231884765625
6006,-0.6103515625,-0.48828125,0.06103515625,0.6514453125,-0.641865234375,-9.642348632812501
6007,-0.6103515625,-0.3662109375,0.06103515625,0.6562353515625,-0.63228515625,-9.63755859375
6008,-0.48828125,-0.3662109375,0.0,0.6514453125,-0.63228515625,-9.656718750000001
6009,-0.54931640625,-0.3662109375,0.0,0.661025390625,-0.6466552734375001,-9.666298828125
6010,-0.6103515625,-0.3662109375,0.1220703125,0.661025390625,-0.6562353515625,-9.6519287109375
6011,-0.67138671875,-0.30517578125,0.06103515625,0.6466552734375001,-0.641865234375,-9.642348632812501
6012,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.613125,-9.627978515625001
6013,-0.6103515625,-0.48828125,0.0,0.6514453125,-0.63228515625,-9.627978515625001
6014,-0.67138671875,-0.3662109375,0.0,0.641865234375,-0.641865234375,-9.6040283203125
6015,-0.54931640625,-0.30517578125,0.0,0.641865234375,-0.6514453125,-9.642348632812501
6016,-0.6103515625,-0.42724609375,0.06103515625,0.6514453125,-0.63228515625,-9.647138671875
6017,-0.6103515625,-0.3662109375,0.06103515625,0.63228515625,-0.641865234375,-9.6183984375
6018,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.641865234375,-9.6327685546875
6019,-0.54931640625,-0.3662109375,0.06103515625,0.6753955078125,-0.63228515625,-9.63755859375
6020,-0.54931640625,-0.3662109375,0.0,0.661025390625,-0.63228515625,-9.6519287109375
6021,-0.54931640625,-0.42724609375,0.06103515625,0.63228515625,-0.63228515625,-9.656718750000001
6022,-0.54931640625,-0.3662109375,0.0,0.641865234375,-0.6274951171875001,-9.6327685546875
6023,-0.42724609375,-0.3662109375,0.06103515625,0.661025390625,-0.63228515625,-9.642348632812501
6024,-0.6103515625,-0.3662109375,0.0,0.6274951171875001,-0.641865234375,-9.6183984375
6025,-0.67138671875,-0.42724609375,0.06103515625,0.641865234375,-0.6179150390625,-9.613608398437501
6026,-0.54931640625,-0.42724609375,0.06103515625,0.661025390625,-0.6466552734375001,-9.6183984375
6027,-0.54931640625,-0.3662109375,0.0,0.641865234375,-0.6370751953125,-9.5944482421875
6028,-0.67138671875,-0.30517578125,0.06103515625,0.6658154296875001,-0.6274951171875001,-9.63755859375
6029,-0.6103515625,-0.42724609375,0.1220703125,0.661025390625,-0.6514453125,-9.6615087890625
6030,-0.54931640625,-0.42724609375,0.06103515625,0.6370751953125,-0.6466552734375001,-9.642348632812501
6031,-0.6103515625,-0.42724609375,0.1220703125,0.6753955078125,-0.6179150390625,-9.6519287109375
6032,-0.54931640625,-0.42724609375,0.06103515625,0.6466552734375001,-0.6274951171875001,-9.656718750000001
6033,-0.54931640625,-0.30517578125,0.06103515625,0.6562353515625,-0.63228515625,-9.6231884765625
6034,-0.6103515625,-0.3662109375,0.1220703125,0.641865234375,-0.641865234375,-9.666298828125
6035,-0.54931640625,-0.3662109375,0.0,0.6562353515625,-0.6274951171875001,-9.6327685546875
6036,-0.6103515625,-0.3662109375,0.06103515625,0.641865234375,-0.6370751953125,-9.608818359375
6037,-0.67138671875,-0.3662109375,0.0,0.63228515625,-0.6274951171875001,-9.642348632812501
6038,-0.67138671875,-0.42724609375,0.0,0.63228515625,-0.6274951171875001,-9.627978515625001
6039,-0.67138671875,-0.3662109375,0.0,0.6658154296875001,-0.63228515625,-9.627978515625001
6040,-0.48828125,-0.42724609375,0.06103515625,0.6562353515625,-0.63228515625,-9.642348632812501
6041,-0.48828125,-0.3662109375,0.06103515625,0.661025390625,-0.63228515625,-9.6231884765625
6042,-0.67138671875,-0.30517578125,0.06103515625,0.622705078125,-0.622705078125,-9.6183984375
6043,-0.67138671875,-0.3662109375,0.06103515625,0.6179150390625,-0.622705078125,-9.656718750000001
6044,-0.54931640625,-0.3662109375,0.06103515625,0.622705078125,-0.641865234375,-9.67587890625
6045,-0.6103515625,-0.42724609375,0.06103515625,0.6658154296875001,-0.6466552734375001,-9.642348632812501
6046,-0.67138671875,-0.42724609375,0.06103515625,0.6466552734375001,-0.63228515625,-9.627978515625001
6047,-0.6103515625,-0.3662109375,0.1220703125,0.6658154296875001,-0.622705078125,-9.63755859375
6048,-0.6103515625,-0.3662109375,0.06103515625,0.6658154296875001,-0.6370751953125,-9.6231884765625
6049,-0.48828125,-0.30517578125,0.06103515625,0.6179150390625,-0.641865234375,-9.6327685546875
6050,-0.6103515625,-0.30517578125,0.06103515625,0.622705078125,-0.6274951171875001,-9.642348632812501
6051,-0.6103515625,-0.42724609375,0.06103515625,0.6562353515625,-0.613125,-9.647138671875
6052,-0.6103515625,-0.42724609375,0.06103515625,0.6514453125,-0.641865234375,-9.613608398437501
6053,-0.54931640625,-0.3662109375,0.06103515625,0.6849755859375001,-0.6466552734375001,-9.63755859375
6054,-0.54931640625,-0.42724609375,0.0,0.6514453125,-0.6179150390625,-9.63755859375
6055,-0.54931640625,-0.3662109375,0.06103515625,0.6466552734375001,-0.613125,-9.6327685546875
6056,-0.67138671875,-0.3662109375,0.0,0.641865234375,-0.63228515625,-9.63755859375
6057,-0.67138671875,-0.3662109375,0.0,0.6370751953125,-0.6274951171875001,-9.613608398437501
6058,-0.48828125,-0.30517578125,0.06103515625,0.6514453125,-0.6274951171875001,-9.6231884765625
6059,-0.48828125,-0.3662109375,0.0,0.6466552734375001,-0.661025390625,-9.63755859375
6060,-0.67138671875,-0.42724609375,0.1220703125,0.6370751953125,-0.641865234375,-9.647138671875
6061,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6274951171875001,-9.6183984375
6062,-0.6103515625,-0.3662109375,0.06103515625,0.6274951171875001,-0.6370751953125,-9.6327685546875
6063,-0.6103515625,-0.42724609375,0.0,0.6274951171875001,-0.622705078125,-9.63755859375
6064,-0.48828125,-0.3662109375,0.06103515625,0.641865234375,-0.6274951171875001,-9.6231884765625
6065,-0.54931640625,-0.3662109375,0.1220703125,0.641865234375,-0.622705078125,-9.627978515625001
6066,-0.54931640625,-0.3662109375,0.06103515625,0.661025390625,-0.641865234375,-9.63755859375
6067,-0.54931640625,-0.3662109375,0.0,0.6466552734375001,-0.6370751953125,-9.6615087890625
6068,-0.6103515625,-0.3662109375,0.06103515625,0.6514453125,-0.6466552734375001,-9.642348632812501
6069,-0.54931640625,-0.3662109375,0.06103515625,0.6658154296875001,-0.6562353515625,-9.656718750000001
6070,-0.6103515625,-0.244140625,0.06103515625,0.67060546875,-0.6274951171875001,-9.6519287109375
6071,-0.48828125,-0.3662109375,0.06103515625,0.641865234375,-0.6274951171875001,-9.647138671875
6072,-0.6103515625,-0.42724609375,0.0,0.6562353515625,-0.641865234375,-9.67587890625
6073,-0.67138671875,-0.3662109375,0.0,0.6514453125,-0.63228515625,-9.6327685546875
6074,-0.54931640625,-0.42724609375,0.06103515625,0.641865234375,-0.6179150390625,-9.6183984375
6075,-0.48828125,-0.48828125,0.1220703125,0.6370751953125,-0.6466552734375001,-9.63755859375
6076,-0.42724609375,-0.30517578125,0.06103515625,0.6658154296875001,-0.622705078125,-9.6710888671875
6077,-0.6103515625,-0.3662109375,0.1220703125,0.6514453125,-0.622705078125,-9.6902490234375
6078,-0.67138671875,-0.42724609375,0.1220703125,0.6466552734375001,-0.622705078125,-9.6327685546875
6079,-0.6103515625,-0.42724609375,0.06103515625,0.661025390625,-0.6514453125,-9.6183984375
6080,-0.67138671875,-0.3662109375,0.06103515625,0.67060546875,-0.6466552734375001,-9.63755859375
6081,-0.732421875,-0.244140625,0.1220703125,0.6658154296875001,-0.63228515625,-9.63755859375
6082,-0.6103515625,-0.42724609375,0.1220703125,0.6562353515625,-0.6179150390625,-9.647138671875
6083,-0.54931640625,-0.42724609375,0.0,0.641865234375,-0.6083349609375001,-9.627978515625001
6084,-0.6103515625,-0.42724609375,0.0,0.6370751953125,-0.622705078125,-9.6519287109375
6085,-0.67138671875,-0.3662109375,0.0,0.6370751953125,-0.6466552734375001,-9.647138671875
6086,-0.54931640625,-0.42724609375,0.1220703125,0.63228515625,-0.6370751953125,-9.642348632812501
6087,-0.54931640625,-0.3662109375,0.1220703125,0.6514453125,-0.613125,-9.6327685546875
6088,-0.67138671875,-0.3662109375,0.06103515625,0.6562353515625,-0.63228515625,-9.6327685546875
6089,-0.6103515625,-0.42724609375,0.0,0.6562353515625,-0.6179150390625,-9.6615087890625
6090,-0.67138671875,-0.30517578125,0.06103515625,0.6466552734375001,-0.63228515625,-9.642348632812501
6091,-0.67138671875,-0.30517578125,0.06103515625,0.6562353515625,-0.6370751953125,-9.656718750000001
6092,-0.54931640625,-0.3662109375,0.06103515625,0.6658154296875001,-0.63228515625,-9.6327685546875
6093,-0.48828125,-0.3662109375,0.1220703125,0.6274951171875001,-0.641865234375,-9.6040283203125
