part,samples,accX,accY,accZ,gyroX,gyroY,gyroZ
z_a,5490,8.0,-130.0,-2130.0,-4.0,-6.0,-2.0
z_a,5491,-3.0,-118.0,-2128.0,-1.0,-7.0,-7.0
z_a,5492,9.0,-120.0,-2122.0,1.0,-4.0,-5.0
z_a,5493,11.0,-117.0,-2139.0,3.0,-6.0,-1.0
z_a,5494,19.0,-113.0,-2147.0,-1.0,-4.0,-2.0
z_a,5495,11.0,-122.0,-2124.0,-4.0,-5.0,-1.0
z_a,5496,13.0,-121.0,-2146.0,2.0,-6.0,0.0
z_a,5497,18.0,-117.0,-2146.0,3.0,-6.0,-4.0
z_a,5498,12.0,-121.0,-2131.0,2.0,5.0,-3.0
z_a,5499,12.0,-128.0,-2130.0,4.0,-11.0,-5.0
z_a,5500,12.0,-114.0,-2128.0,5.0,-3.0,-9.0
z_a,5501,2.0,-128.0,-2135.0,4.0,-3.0,-5.0
z_a,5502,12.0,-112.0,-2126.0,-2.0,-5.0,4.0
z_a,5503,11.0,-126.0,-2134.0,-5.0,-13.0,0.0
z_a,5504,11.0,-127.0,-2132.0,4.0,-11.0,0.0
z_a,5505,-2.0,-116.0,-2149.0,1.0,-4.0,-4.0
z_a,5506,9.0,-128.0,-2132.0,0.0,-4.0,-6.0
z_a,5507,10.0,-121.0,-2144.0,1.0,-4.0,-3.0
z_a,5508,12.0,-125.0,-2116.0,1.0,-5.0,-3.0
z_a,5509,7.0,-130.0,-2147.0,2.0,-10.0,-5.0
z_a,5510,23.0,-114.0,-2129.0,4.0,-3.0,-2.0
z_a,5511,13.0,-121.0,-2127.0,-2.0,-5.0,-8.0
z_a,5512,13.0,-124.0,-2129.0,0.0,-4.0,-4.0
z_a,5513,17.0,-128.0,-2143.0,-4.0,-8.0,2.0
z_a,5514,9.0,-130.0,-2130.0,-5.0,-2.0,-8.0
z_a,5515,16.0,-113.0,-2139.0,-1.0,-5.0,-3.0
z_a,5516,17.0,-130.0,-2124.0,-5.0,-7.0,-1.0
z_a,5517,16.0,-119.0,-2127.0,1.0,-6.0,-3.0
z_a,5518,20.0,-122.0,-2122.0,-2.0,0.0,-1.0
z_a,5519,11.0,-123.0,-2139.0,3.0,-3.0,-3.0
z_a,5520,5.0,-123.0,-2150.0,4.0,-3.0,-8.0
z_a,5521,6.0,-116.0,-2143.0,2.0,-6.0,0.0
z_a,5522,14.0,-116.0,-2137.0,5.0,-5.0,-5.0
z_a,5523,8.0,-129.0,-2139.0,-2.0,-1.0,-4.0
z_a,5524,13.0,-124.0,-2123.0,0.0,-8.0,-2.0
z_a,5525,15.0,-129.0,-2143.0,7.0,-5.0,-6.0
z_a,5526,14.0,-112.0,-2134.0,7.0,-2.0,-3.0
z_a,5527,13.0,-130.0,-2120.0,-1.0,-7.0,-3.0
z_a,5528,-7.0,-113.0,-2139.0,-2.0,-8.0,2.0
z_a,5529,7.0,-126.0,-2135.0,0.0,-6.0,-4.0
z_a,5530,2.0,-116.0,-2117.0,2.0,-4.0,-4.0
z_a,5531,15.0,-119.0,-2134.0,2.0,-1.0,-4.0
z_a,5532,15.0,-119.0,-2142.0,4.0,-1.0,-8.0
z_a,5533,4.0,-123.0,-2128.0,-4.0,-5.0,-2.0
z_a,5534,6.0,-114.0,-2131.0,5.0,-4.0,0.0
z_a,5535,15.0,-133.0,-2140.0,1.0,-6.0,-2.0
z_a,5536,18.0,-127.0,-2137.0,1.0,0.0,-4.0
z_a,5537,7.0,-134.0,-2129.0,-2.0,-8.0,-2.0
z_a,5538,10.0,-114.0,-2145.0,5.0,-1.0,-6.0
z_a,5539,18.0,-128.0,-2127.0,-1.0,-7.0,-2.0
z_a,5540,3.0,-123.0,-2139.0,2.0,-11.0,1.0
z_a,5541,11.0,-130.0,-2136.0,10.0,-3.0,-3.0
z_a,5542,16.0,-118.0,-2139.0,8.0,-2.0,-3.0
z_a,5543,14.0,-116.0,-2141.0,4.0,-2.0,-2.0
z_a,5544,8.0,-119.0,-2126.0,5.0,-2.0,-7.0
z_a,5545,16.0,-125.0,-2139.0,8.0,-2.0,-10.0
z_a,5546,13.0,-124.0,-2133.0,6.0,-5.0,-4.0
z_a,5547,24.0,-118.0,-2136.0,5.0,-3.0,-6.0
z_a,5548,9.0,-126.0,-2142.0,-1.0,-3.0,-4.0
z_a,5549,21.0,-120.0,-2138.0,-1.0,-8.0,-7.0
z_a,5550,17.0,-120.0,-2132.0,-4.0,-8.0,-10.0
z_a,5551,1.0,-119.0,-2141.0,8.0,-1.0,-5.0
z_a,5552,6.0,-117.0,-2139.0,-3.0,-4.0,1.0
z_a,5553,7.0,-112.0,-2132.0,-3.0,-4.0,-6.0
z_a,5554,17.0,-115.0,-2143.0,5.0,1.0,-8.0
z_a,5555,1.0,-127.0,-2146.0,3.0,-4.0,-2.0
z_a,5556,-5.0,-115.0,-2122.0,5.0,-7.0,-4.0
z_a,5557,-6.0,-113.0,-2143.0,1.0,-6.0,1.0
z_a,5558,5.0,-106.0,-2138.0,-6.0,-4.0,-5.0
z_a,5559,4.0,-129.0,-2148.0,-1.0,-2.0,-8.0
z_a,5560,27.0,-128.0,-2137.0,2.0,-6.0,-5.0
z_a,5561,7.0,-113.0,-2132.0,3.0,-6.0,-4.0
z_a,5562,2.0,-124.0,-2146.0,2.0,1.0,-7.0
z_a,5563,19.0,-119.0,-2147.0,1.0,1.0,-4.0
z_a,5564,12.0,-120.0,-2141.0,1.0,-8.0,-6.0
z_a,5565,13.0,-116.0,-2150.0,-1.0,-4.0,-5.0
z_a,5566,3.0,-117.0,-2134.0,0.0,-5.0,-1.0
z_a,5567,3.0,-122.0,-2139.0,4.0,-3.0,0.0
z_a,5568,7.0,-120.0,-2124.0,4.0,-1.0,-6.0
z_a,5569,9.0,-120.0,-2132.0,3.0,-3.0,-3.0
z_a,5570,4.0,-126.0,-2143.0,-2.0,1.0,-1.0
z_a,5571,23.0,-121.0,-2136.0,-1.0,-1.0,-6.0
z_a,5572,8.0,-124.0,-2130.0,10.0,-2.0,-4.0
z_a,5573,8.0,-119.0,-2115.0,3.0,-5.0,-6.0
z_a,5574,13.0,-126.0,-2139.0,1.0,-4.0,-11.0
z_a,5575,16.0,-125.0,-2128.0,4.0,-3.0,-2.0
z_a,5576,15.0,-130.0,-2134.0,5.0,-6.0,-2.0
z_a,5577,5.0,-132.0,-2144.0,2.0,-5.0,-1.0
z_a,5578,1.0,-119.0,-2140.0,5.0,-13.0,-6.0
z_a,5579,25.0,-117.0,-2127.0,0.0,0.0,-4.0
z_a,5580,8.0,-123.0,-2137.0,5.0,-7.0,-3.0
z_a,5581,18.0,-116.0,-2135.0,1.0,-6.0,-5.0
z_a,5582,9.0,-124.0,-2134.0,-3.0,-7.0,-2.0
z_a,5583,-1.0,-132.0,-2136.0,-1.0,-3.0,-5.0
z_a,5584,11.0,-118.0,-2125.0,2.0,-4.0,2.0
z_a,5585,13.0,-124.0,-2136.0,2.0,-5.0,-3.0
z_a,5586,16.0,-123.0,-2155.0,2.0,-8.0,-1.0
z_a,5587,13.0,-135.0,-2146.0,2.0,-2.0,-5.0
z_a,5588,12.0,-122.0,-2132.0,0.0,-9.0,-3.0
z_a,5589,6.0,-110.0,-2131.0,4.0,-4.0,-5.0
z_a,5590,8.0,-116.0,-2143.0,-1.0,-13.0,-5.0
z_a,5591,9.0,-120.0,-2150.0,1.0,-5.0,-5.0
z_a,5592,20.0,-119.0,-2138.0,2.0,-4.0,-2.0
z_a,5593,15.0,-139.0,-2130.0,-1.0,-6.0,-6.0
z_a,5594,15.0,-116.0,-2146.0,5.0,-5.0,-3.0
z_a,5595,10.0,-126.0,-2137.0,3.0,-1.0,-3.0
z_p,3671,-21.0,-28.0,2080.0,0.0,-9.0,-7.0
z_p,3672,-29.0,-19.0,2079.0,0.0,-9.0,-3.0
z_p,3673,-40.0,-22.0,2071.0,-2.0,-9.0,-6.0
z_p,3674,-24.0,-19.0,2079.0,6.0,-6.0,-3.0
z_p,3675,-34.0,-23.0,2088.0,3.0,-5.0,1.0
z_p,3676,-19.0,-32.0,2086.0,9.0,-2.0,-1.0
z_p,3677,-40.0,-20.0,2088.0,0.0,-4.0,-3.0
z_p,3678,-42.0,-21.0,2099.0,3.0,-2.0,-3.0
z_p,3679,-31.0,-32.0,2063.0,4.0,-4.0,-10.0
z_p,3680,-22.0,-31.0,2082.0,3.0,-5.0,-3.0
z_p,3681,-32.0,-29.0,2070.0,2.0,-3.0,-6.0
z_p,3682,-28.0,-31.0,2071.0,1.0,-4.0,-1.0
z_p,3683,-41.0,-25.0,2080.0,2.0,-10.0,-10.0
z_p,3684,-41.0,-22.0,2065.0,7.0,0.0,-2.0
z_p,3685,-27.0,-33.0,2068.0,4.0,-5.0,-3.0
z_p,3686,-33.0,-30.0,2075.0,5.0,-3.0,-3.0
z_p,3687,-27.0,-21.0,2086.0,3.0,-9.0,-6.0
z_p,3688,-42.0,-24.0,2078.0,9.0,-2.0,-6.0
z_p,3689,-27.0,-31.0,2069.0,6.0,2.0,-7.0
z_p,3690,-37.0,-25.0,2080.0,2.0,-3.0,-1.0
z_p,3691,-27.0,-27.0,2079.0,7.0,-3.0,-1.0
z_p,3692,-31.0,-19.0,2087.0,1.0,1.0,-2.0
z_p,3693,-38.0,-22.0,2068.0,3.0,-9.0,-2.0
z_p,3694,-38.0,-41.0,2083.0,-7.0,-7.0,-3.0
z_p,3695,-39.0,-6.0,2068.0,-5.0,-6.0,-6.0
z_p,3696,-35.0,-25.0,2078.0,-1.0,-6.0,-8.0
z_p,3697,-37.0,-27.0,2078.0,4.0,-4.0,-5.0
z_p,3698,-33.0,-29.0,2071.0,2.0,-8.0,-3.0
z_p,3699,-34.0,-23.0,2074.0,-1.0,-9.0,-2.0
z_p,3700,-45.0,-32.0,2089.0,2.0,-7.0,-2.0
z_p,3701,-35.0,-38.0,2071.0,-4.0,-9.0,3.0
z_p,3702,-40.0,-22.0,2077.0,-1.0,-1.0,-7.0
z_p,3703,-46.0,-24.0,2091.0,1.0,-4.0,-2.0
z_p,3704,-42.0,-26.0,2075.0,2.0,-7.0,-3.0
z_p,3705,-30.0,-23.0,2089.0,-2.0,-1.0,-1.0
z_p,3706,-27.0,-25.0,2086.0,3.0,-8.0,-8.0
z_p,3707,-25.0,-26.0,2075.0,0.0,-3.0,0.0
z_p,3708,-30.0,-18.0,2071.0,1.0,-4.0,-3.0
z_p,3709,-29.0,-28.0,2077.0,-4.0,-6.0,0.0
z_p,3710,-44.0,-31.0,2085.0,-1.0,-4.0,-3.0
z_p,3711,-21.0,-24.0,2080.0,3.0,-8.0,-3.0
z_p,3712,-24.0,-29.0,2069.0,2.0,-2.0,-2.0
z_p,3713,-47.0,-20.0,2082.0,-1.0,-9.0,-3.0
z_p,3714,-39.0,-26.0,2079.0,4.0,-6.0,3.0
z_p,3715,-29.0,-17.0,2070.0,0.0,-2.0,-7.0
z_p,3716,-42.0,-26.0,2079.0,1.0,-5.0,-4.0
z_p,3717,-36.0,-23.0,2084.0,8.0,-7.0,-1.0
z_p,3718,-32.0,-35.0,2087.0,0.0,-6.0,-5.0
z_p,3719,-47.0,-25.0,2067.0,-1.0,-3.0,-7.0
z_p,3720,-43.0,-22.0,2080.0,8.0,-5.0,-5.0
z_p,3721,-34.0,-20.0,2076.0,5.0,-5.0,-2.0
z_p,3722,-45.0,-27.0,2079.0,6.0,-7.0,-2.0
z_p,3723,-37.0,-30.0,2078.0,5.0,-3.0,-3.0
z_p,3724,-30.0,-21.0,2079.0,2.0,-7.0,-2.0
z_p,3725,-28.0,-29.0,2069.0,0.0,-3.0,-6.0
z_p,3726,-38.0,-18.0,2070.0,4.0,-7.0,-9.0
z_p,3727,-30.0,-22.0,2070.0,2.0,-5.0,-1.0
z_p,3728,-48.0,-25.0,2088.0,1.0,-5.0,-8.0
z_p,3729,-43.0,-27.0,2065.0,2.0,-1.0,-5.0
z_p,3730,-32.0,-27.0,2064.0,0.0,-8.0,-4.0
z_p,3731,-28.0,-31.0,2075.0,1.0,-2.0,-2.0
z_p,3732,-37.0,-21.0,2063.0,2.0,-8.0,-7.0
z_p,3733,-32.0,-26.0,2093.0,3.0,-5.0,-7.0
z_p,3734,-53.0,-22.0,2071.0,3.0,-5.0,-2.0
z_p,3735,-34.0,-24.0,2073.0,-2.0,-2.0,-2.0
z_p,3736,-49.0,-26.0,2077.0,-2.0,-6.0,-6.0
z_p,3737,-32.0,-31.0,2074.0,2.0,-12.0,-4.0
z_p,3738,-24.0,-28.0,2086.0,6.0,-7.0,-3.0
z_p,3739,-22.0,-40.0,2090.0,-1.0,-6.0,-4.0
z_p,3740,-39.0,-26.0,2086.0,6.0,-1.0,-3.0
z_p,3741,-27.0,-22.0,2086.0,-2.0,-5.0,-3.0
z_p,3742,-42.0,-23.0,2076.0,7.0,-4.0,1.0
z_p,3743,-36.0,-16.0,2075.0,1.0,-2.0,-1.0
z_p,3744,-37.0,-21.0,2081.0,-3.0,-4.0,-10.0
z_p,3745,-39.0,-26.0,2070.0,7.0,-3.0,-6.0
z_p,3746,-22.0,-27.0,2077.0,4.0,-7.0,-1.0
z_p,3747,-48.0,-22.0,2077.0,9.0,-6.0,-5.0
z_p,3748,-32.0,-25.0,2067.0,5.0,-5.0,-7.0
z_p,3749,-25.0,-22.0,2084.0,0.0,-5.0,-2.0
z_p,3750,-32.0,-23.0,2086.0,5.0,1.0,-6.0
z_p,3751,-22.0,-33.0,2083.0,5.0,-2.0,-2.0
z_p,3752,-40.0,-12.0,2075.0,2.0,-7.0,-4.0
z_p,3753,-35.0,-15.0,2073.0,2.0,-3.0,-2.0
z_p,3754,-33.0,-31.0,2074.0,4.0,-4.0,-7.0
z_p,3755,-34.0,-25.0,2060.0,-5.0,0.0,-4.0
z_p,3756,-39.0,-20.0,2087.0,3.0,-6.0,-10.0
z_p,3757,-39.0,-15.0,2071.0,-4.0,-2.0,-1.0
z_p,3758,-36.0,-24.0,2083.0,1.0,0.0,-1.0
z_p,3759,-24.0,-19.0,2080.0,-1.0,-5.0,-2.0
z_p,3760,-40.0,-31.0,2078.0,5.0,-3.0,-5.0
z_p,3761,-34.0,-29.0,2079.0,2.0,-1.0,-4.0
z_p,3762,-39.0,-32.0,2088.0,3.0,-2.0,-3.0
z_p,3763,-31.0,-30.0,2070.0,-1.0,-4.0,-3.0
z_p,3764,-31.0,-24.0,2067.0,6.0,-5.0,-3.0
z_p,3765,-32.0,-33.0,2076.0,7.0,1.0,-5.0
z_p,3766,-33.0,-22.0,2065.0,4.0,-10.0,-9.0
z_p,3767,-31.0,-18.0,2082.0,-1.0,-2.0,-3.0
z_p,3768,-34.0,-35.0,2082.0,-1.0,-7.0,-7.0
z_p,3769,-49.0,-35.0,2078.0,-2.0,-3.0,-4.0
z_p,3770,-29.0,-22.0,2085.0,3.0,-1.0,-2.0
z_p,3771,-36.0,-28.0,2075.0,5.0,-3.0,-3.0
z_p,3772,-38.0,-34.0,2082.0,1.0,-5.0,3.0
z_p,3773,-30.0,-24.0,2083.0,6.0,-6.0,-3.0
z_p,3774,-43.0,-30.0,2069.0,0.0,-4.0,-8.0
z_p,3775,-34.0,-19.0,2067.0,9.0,-6.0,-2.0
z_p,3776,-37.0,-25.0,2069.0,1.0,-4.0,-3.0
z_p,3777,-34.0,-21.0,2077.0,5.0,-5.0,-2.0
z_p,3778,-42.0,-24.0,2077.0,7.0,-2.0,-7.0
z_p,3779,-40.0,-27.0,2083.0,2.0,-7.0,-4.0
z_p,3780,-23.0,-28.0,2070.0,1.0,-7.0,-6.0
z_p,3781,-40.0,-33.0,2076.0,-4.0,-7.0,-5.0
z_p,3782,-43.0,-26.0,2074.0,5.0,-1.0,-3.0
z_p,3783,-38.0,-27.0,2097.0,-4.0,-7.0,-1.0
z_p,3784,-20.0,-19.0,2074.0,5.0,-8.0,-2.0
z_p,3785,-39.0,-31.0,2082.0,2.0,-2.0,-5.0
z_p,3786,-38.0,-30.0,2071.0,0.0,-4.0,-7.0
z_p,3787,-38.0,-21.0,2081.0,3.0,-8.0,-1.0
z_p,3788,-34.0,-27.0,2073.0,4.0,-7.0,-3.0
z_p,3789,-29.0,-28.0,2076.0,4.0,-4.0,-4.0
z_p,3790,-31.0,-19.0,2087.0,1.0,-5.0,-3.0
z_p,3791,-33.0,-30.0,2081.0,6.0,-7.0,-5.0
z_p,3792,-25.0,-25.0,2075.0,5.0,-7.0,-7.0
z_p,3793,-27.0,-28.0,2087.0,0.0,-7.0,-1.0
z_p,3794,-42.0,-23.0,2097.0,2.0,-3.0,-1.0
z_p,3795,-44.0,-29.0,2088.0,4.0,-3.0,-3.0
z_p,3796,-41.0,-25.0,2088.0,7.0,-4.0,-3.0
z_p,3797,-33.0,-28.0,2079.0,1.0,-4.0,-6.0
z_p,3798,-31.0,-28.0,2070.0,2.0,-5.0,-4.0
z_p,3799,-35.0,-18.0,2074.0,8.0,-2.0,-7.0
z_p,3800,-33.0,-20.0,2072.0,3.0,-4.0,-5.0
z_p,3801,-39.0,-22.0,2068.0,4.0,-6.0,-3.0
z_p,3802,-47.0,-23.0,2080.0,0.0,-8.0,-5.0
z_p,3803,-35.0,-27.0,2079.0,9.0,-3.0,-3.0
z_p,3804,-42.0,-28.0,2071.0,2.0,-4.0,-1.0
z_p,3805,-33.0,-16.0,2077.0,8.0,-4.0,-5.0
z_p,3806,-32.0,-32.0,2084.0,1.0,-2.0,-1.0
z_p,3807,-47.0,-25.0,2078.0,0.0,-4.0,-2.0
z_p,3808,-33.0,-31.0,2072.0,-2.0,-8.0,-7.0
z_p,3809,-38.0,-23.0,2085.0,5.0,-2.0,-6.0
z_p,3810,-35.0,-17.0,2087.0,-5.0,-2.0,-5.0
z_p,3811,-20.0,-28.0,2089.0,5.0,-7.0,-1.0
z_p,3812,-21.0,-21.0,2073.0,1.0,-7.0,-2.0
z_p,3813,-46.0,-21.0,2079.0,-2.0,-5.0,-7.0
z_p,3814,-25.0,-28.0,2075.0,5.0,1.0,-4.0
z_p,3815,-29.0,-27.0,2073.0,-1.0,-1.0,-5.0
z_p,3816,-38.0,-22.0,2081.0,1.0,-5.0,-4.0
z_p,3817,-37.0,-22.0,2092.0,0.0,-7.0,-2.0
z_p,3818,-43.0,-29.0,2084.0,-1.0,-1.0,2.0
z_p,3819,-28.0,-31.0,2072.0,0.0,-3.0,-4.0
z_p,3820,-30.0,-22.0,2071.0,5.0,-6.0,-1.0
z_p,3821,-34.0,-29.0,2083.0,2.0,-5.0,-4.0
z_p,3822,-37.0,-29.0,2071.0,-1.0,-3.0,2.0
z_p,3823,-27.0,-20.0,2084.0,4.0,-2.0,-6.0
z_p,3824,-35.0,-13.0,2073.0,0.0,-1.0,-6.0
z_p,3825,-44.0,-14.0,2087.0,6.0,0.0,-4.0
z_p,3826,-30.0,-38.0,2064.0,0.0,-5.0,-1.0
z_p,3827,-34.0,-28.0,2077.0,3.0,-8.0,-4.0
z_p,3828,-47.0,-22.0,2073.0,-2.0,-4.0,-3.0
z_p,3829,-38.0,-15.0,2075.0,11.0,2.0,1.0
z_p,3830,-33.0,-31.0,2081.0,4.0,-1.0,-2.0
z_p,3831,-32.0,-26.0,2074.0,-2.0,-6.0,-7.0
z_p,3832,-35.0,-24.0,2086.0,-1.0,-4.0,1.0
z_p,3833,-37.0,-21.0,2073.0,0.0,-6.0,-1.0
z_p,3834,-40.0,-23.0,2072.0,1.0,-8.0,-4.0
z_p,3835,-35.0,-25.0,2076.0,2.0,-4.0,1.0
z_p,3836,-32.0,-31.0,2078.0,4.0,-3.0,-4.0
z_p,3837,-34.0,-23.0,2088.0,-4.0,0.0,-3.0
z_p,3838,-33.0,-35.0,2085.0,2.0,-6.0,-6.0
z_p,3839,-41.0,-12.0,2088.0,8.0,-2.0,-4.0
z_p,3840,-44.0,-22.0,2082.0,5.0,0.0,-6.0
z_p,3841,-41.0,-42.0,2097.0,-2.0,-6.0,-6.0
z_p,3842,-34.0,-26.0,2074.0,0.0,-2.0,-7.0
z_p,3843,-36.0,-28.0,2069.0,6.0,-8.0,-4.0
z_p,3844,-36.0,-20.0,2087.0,2.0,0.0,-9.0
z_p,3845,-42.0,-24.0,2083.0,1.0,-7.0,-3.0
z_p,3846,-33.0,-22.0,2070.0,5.0,-3.0,1.0
z_p,3847,-31.0,-20.0,2077.0,6.0,-6.0,-1.0
z_p,3848,-28.0,-32.0,2080.0,6.0,-7.0,-6.0
z_p,3849,-40.0,-19.0,2082.0,2.0,-3.0,-2.0
z_p,3850,-27.0,-32.0,2081.0,-2.0,0.0,1.0
z_p,3851,-40.0,-18.0,2077.0,7.0,-5.0,-1.0
z_p,3852,-28.0,-21.0,2073.0,3.0,-2.0,-6.0
z_p,3853,-22.0,-24.0,2077.0,3.0,-6.0,-5.0
z_p,3854,-30.0,-20.0,2084.0,1.0,-5.0,-4.0
z_p,3855,-34.0,-12.0,2084.0,-1.0,-3.0,0.0
z_p,3856,-31.0,-34.0,2069.0,2.0,-7.0,-4.0
z_p,3857,-37.0,-39.0,2080.0,-4.0,0.0,-4.0
z_p,3858,-23.0,-24.0,2072.0,1.0,-6.0,2.0
z_p,3859,-17.0,-33.0,2076.0,-2.0,-7.0,-6.0
z_p,3860,-43.0,-26.0,2077.0,-3.0,-4.0,-3.0
z_p,3861,-38.0,-20.0,2076.0,5.0,-6.0,-6.0
z_p,3862,-29.0,-28.0,2076.0,1.0,-7.0,-2.0
z_p,3863,-36.0,-31.0,2065.0,3.0,-4.0,-6.0
z_p,3864,-39.0,-25.0,2069.0,1.0,-2.0,-6.0
z_p,3865,-36.0,-31.0,2071.0,4.0,-6.0,-1.0
z_p,3866,-23.0,-30.0,2064.0,2.0,-4.0,-2.0
z_p,3867,-33.0,-36.0,2083.0,3.0,-4.0,-4.0
z_p,3868,-37.0,-16.0,2073.0,1.0,-8.0,-5.0
z_p,3869,-28.0,-22.0,2063.0,4.0,-3.0,-3.0
z_p,3870,-32.0,-14.0,2082.0,1.0,-6.0,-3.0
z_p,3871,-26.0,-7.0,2086.0,3.0,-6.0,-3.0
z_p,3872,-29.0,-40.0,2082.0,8.0,-4.0,-1.0
z_p,3873,-31.0,-22.0,2082.0,-1.0,-4.0,-2.0
z_p,3874,-36.0,-32.0,2070.0,2.0,-4.0,-3.0
z_p,3875,-39.0,-38.0,2084.0,2.0,-8.0,-3.0
z_p,3876,-43.0,-26.0,2081.0,-1.0,-5.0,-7.0
z_p,3877,-40.0,-29.0,2084.0,5.0,-3.0,-6.0
z_p,3878,-49.0,-19.0,2071.0,-1.0,-4.0,-2.0
z_p,3879,-29.0,-21.0,2085.0,0.0,-5.0,-4.0
z_p,3880,-38.0,-26.0,2076.0,7.0,-3.0,0.0
z_p,3881,-31.0,-35.0,2064.0,4.0,-5.0,1.0
z_p,3882,-33.0,-36.0,2064.0,5.0,-3.0,-5.0
z_p,3883,-40.0,-37.0,2070.0,4.0,-7.0,-5.0
z_p,3884,-33.0,-22.0,2061.0,4.0,-2.0,-9.0
z_p,3885,-38.0,-23.0,2071.0,1.0,-9.0,-2.0
z_p,3886,-44.0,-31.0,2090.0,-5.0,-1.0,2.0
z_p,3887,-29.0,-22.0,2067.0,0.0,-8.0,-6.0
z_p,3888,-39.0,-27.0,2074.0,-2.0,-2.0,-9.0
z_p,3889,-34.0,-15.0,2077.0,2.0,-7.0,-4.0
z_p,3890,-33.0,-25.0,2080.0,-4.0,-8.0,-10.0
z_p,3891,-45.0,-25.0,2074.0,5.0,-7.0,-5.0
z_p,3892,-19.0,-16.0,2080.0,-1.0,-3.0,-2.0
z_p,3893,-28.0,-22.0,2066.0,7.0,-3.0,-5.0
z_p,3894,-48.0,-27.0,2098.0,4.0,-5.0,-1.0
z_p,3895,-23.0,-26.0,2072.0,1.0,-7.0,-8.0
z_p,3896,-31.0,-16.0,2078.0,2.0,-5.0,-5.0
z_p,3897,-37.0,-24.0,2077.0,-5.0,-6.0,-6.0
z_p,3898,-41.0,-26.0,2080.0,2.0,-6.0,-3.0
z_p,3899,-39.0,-18.0,2062.0,-2.0,-8.0,-4.0
z_p,3900,-44.0,-22.0,2068.0,3.0,-5.0,-6.0
z_p,3901,-32.0,-23.0,2072.0,3.0,-2.0,-4.0
z_p,3902,-30.0,-24.0,2085.0,2.0,-4.0,-5.0
z_p,3903,-28.0,-32.0,2081.0,4.0,-5.0,-5.0
z_p,3904,-40.0,-29.0,2078.0,0.0,-6.0,0.0
z_p,3905,-37.0,-28.0,2084.0,6.0,-8.0,2.0
z_p,3906,-41.0,-20.0,2089.0,1.0,-2.0,1.0
z_p,3907,-27.0,-19.0,2079.0,6.0,-8.0,0.0
z_p,3908,-40.0,-22.0,2102.0,1.0,-6.0,-3.0
z_p,3909,-42.0,-29.0,2084.0,6.0,-11.0,-4.0
z_p,3910,-28.0,-27.0,2083.0,5.0,-1.0,-5.0
z_p,3911,-33.0,-11.0,2074.0,-3.0,-2.0,-2.0
z_p,3912,-36.0,-29.0,2076.0,-6.0,-7.0,-3.0
z_p,3913,-36.0,-25.0,2077.0,5.0,-6.0,-2.0
z_p,3914,-25.0,-24.0,2064.0,-2.0,-4.0,-3.0
z_p,3915,-40.0,-21.0,2081.0,3.0,-2.0,-4.0
z_p,3916,-38.0,-27.0,2074.0,-1.0,-6.0,-7.0
z_p,3917,-32.0,-19.0,2069.0,0.0,-9.0,-6.0
z_p,3918,-32.0,-24.0,2070.0,0.0,-6.0,-7.0
z_p,3919,-33.0,-33.0,2068.0,3.0,-7.0,3.0
z_p,3920,-30.0,-33.0,2071.0,0.0,-8.0,-3.0
z_p,3921,-51.0,-23.0,2076.0,6.0,-7.0,-2.0
z_p,3922,-33.0,-30.0,2092.0,6.0,-6.0,-4.0
z_p,3923,-36.0,-24.0,2080.0,2.0,-1.0,-4.0
z_p,3924,-42.0,-26.0,2085.0,-3.0,-5.0,-3.0
z_p,3925,-38.0,-30.0,2080.0,3.0,-4.0,-4.0
z_p,3926,-37.0,-23.0,2085.0,5.0,-7.0,-4.0
z_p,3927,-39.0,-20.0,2084.0,3.0,0.0,-14.0
z_p,3928,-45.0,-22.0,2080.0,-1.0,-11.0,-6.0
z_p,3929,-38.0,-19.0,2063.0,2.0,-9.0,1.0
z_p,3930,-29.0,-23.0,2068.0,3.0,-9.0,-3.0
z_p,3931,-31.0,-29.0,2085.0,1.0,1.0,-5.0
z_p,3932,-22.0,-19.0,2069.0,4.0,-6.0,-4.0
z_p,3933,-31.0,-32.0,2066.0,4.0,-6.0,-7.0
z_p,3934,-34.0,-25.0,2085.0,7.0,-5.0,-1.0
z_p,3935,-41.0,-9.0,2071.0,-2.0,-3.0,-10.0
z_p,3936,-32.0,-38.0,2076.0,-1.0,-6.0,-2.0
z_p,3937,-34.0,-33.0,2067.0,-2.0,-3.0,-1.0
z_p,3938,-41.0,-19.0,2079.0,2.0,-1.0,-5.0
z_p,3939,-33.0,-31.0,2074.0,5.0,-9.0,-4.0
z_p,3940,-36.0,-27.0,2065.0,5.0,-6.0,-3.0
z_p,3941,-28.0,-21.0,2073.0,3.0,-5.0,-4.0
z_p,3942,-32.0,-23.0,2086.0,2.0,-4.0,-4.0
z_p,3943,-28.0,-23.0,2079.0,7.0,-7.0,-5.0
z_p,3944,-22.0,-24.0,2073.0,1.0,-7.0,-5.0
z_p,3945,-43.0,-28.0,2071.0,3.0,-12.0,-2.0
z_p,3946,-32.0,-22.0,2088.0,6.0,-7.0,-5.0
z_p,3947,-31.0,-24.0,2085.0,2.0,-6.0,-5.0
z_p,3948,-37.0,-22.0,2083.0,4.0,-7.0,-7.0
z_p,3949,-27.0,-35.0,2074.0,-3.0,-6.0,-2.0
z_p,3950,-33.0,-25.0,2092.0,7.0,-4.0,-3.0
z_p,3951,-42.0,-34.0,2073.0,0.0,-6.0,-9.0
